Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,x39,x40
925,0.0531343,0.0205867,0.0132776,0.0367955,0.0763036,0.114008,0.110985,0.071689,0.0687406,0.0173491,0.0249604,0.0222109,0.0712579,0.0195206,0.012842,0.00370169,0.0941065,0.0669166,0.0617463,0.00748155,0.046092,0.0778679,0.0804595,0.0602512,0.0940877,0.0606584,0.0521446,0.00478386,0.0039211,0.0491978,0.124024,0.0184563,0.0160547,0.00235831,0.035054,0.0176805,0.0207835,0.0176974,0.0605247,0,0
926,0.0530194,0.0204919,0.0132886,0.0368209,0.0769052,0.113856,0.112461,0.0713801,0.0686489,0.0173454,0.0249947,0.022176,0.0712317,0.0195077,0.0128322,0.00379111,0.0941865,0.0667978,0.0617592,0.00752367,0.0460627,0.077853,0.0802375,0.060422,0.0954017,0.0609959,0.0523353,0.00472133,0.00393852,0.0492803,0.123896,0.0185226,0.0160542,0.00238688,0.0351689,0.0180063,0.0210775,0.0175488,0.0607537,0,0
927,0.052823,0.0203994,0.0132954,0.0368585,0.0774565,0.113737,0.113804,0.0711207,0.0686126,0.0173455,0.025025,0.0221259,0.0711952,0.01951,0.0128374,0.00389035,0.0943122,0.0667233,0.0618042,0.00757076,0.0460478,0.0778324,0.0799217,0.0605481,0.0965084,0.0613793,0.052504,0.00465803,0.0039598,0.0493852,0.123774,0.0185935,0.0160733,0.0024287,0.0352515,0.0184271,0.0214376,0.0174436,0.0609857,0,0
928,0.0525785,0.0202943,0.0133048,0.0369173,0.0779734,0.113651,0.115045,0.0709036,0.0686292,0.0173422,0.0250494,0.0220809,0.0711284,0.0195289,0.0128451,0.00400817,0.0944753,0.066703,0.0618729,0.00762267,0.0460523,0.077814,0.0795547,0.0606374,0.0974039,0.0618169,0.0526435,0.00460107,0.00398705,0.0495026,0.123648,0.0186638,0.0161119,0.00250279,0.0352881,0.0189492,0.0218765,0.017372,0.0612006,0,0
929,0.0523406,0.0201576,0.0133265,0.0369799,0.0784957,0.113609,0.116213,0.0707117,0.068705,0.0173559,0.0250832,0.0220485,0.0710244,0.0195437,0.0128503,0.00414378,0.0946631,0.0667152,0.0619694,0.00769349,0.046062,0.077793,0.0791685,0.0606945,0.0981912,0.062315,0.0527593,0.00454874,0.00402095,0.0496279,0.123505,0.0187294,0.016173,0.00259569,0.035304,0.0195632,0.0223695,0.0173092,0.0613678,0,0
930,0.0521496,0.0200116,0.0133571,0.0370505,0.0790312,0.113602,0.11733,0.0705261,0.0688288,0.0173763,0.0251192,0.0220216,0.0708927,0.0195607,0.012862,0.00428552,0.0948732,0.0667411,0.0620743,0.00776502,0.0460728,0.0777607,0.0788104,0.0607347,0.0988024,0.0628841,0.0528804,0.00451285,0.00406278,0.0497558,0.123346,0.0187955,0.0162472,0.00269861,0.0352972,0.0202468,0.0229148,0.0172806,0.0614417,0,0
931,0.0519937,0.0198799,0.0133856,0.0371228,0.0795623,0.113631,0.118392,0.0703559,0.0690036,0.017388,0.0251538,0.0219706,0.0707362,0.0195933,0.0128734,0.00442692,0.0950938,0.0667626,0.0621806,0.0078187,0.0460849,0.077702,0.0784722,0.0607739,0.0993664,0.0635331,0.0529992,0.00448098,0.0040963,0.0498888,0.123178,0.0188822,0.0163242,0.00279454,0.0352333,0.0209748,0.0235018,0.0172859,0.0614207,0,0
932,0.0518645,0.0197673,0.0134186,0.0371965,0.0800908,0.1137,0.119358,0.0701784,0.0692194,0.0174042,0.0251866,0.0219204,0.0705327,0.0196399,0.0128924,0.00456673,0.0953124,0.0668079,0.0621935,0.00786691,0.0460949,0.0776161,0.0781444,0.0608162,0.0998028,0.0642331,0.0530915,0.00445967,0.00412397,0.0500184,0.123003,0.018974,0.0164016,0.00289326,0.0351157,0.0217316,0.0241232,0.017272,0.0613746,0,0
933,0.0517434,0.0196685,0.0134579,0.0372658,0.0806028,0.113797,0.120243,0.0699627,0.069459,0.017428,0.025219,0.0218933,0.0702431,0.0196916,0.0129309,0.00470094,0.0955265,0.0668956,0.0622305,0.00791393,0.0461125,0.0775145,0.0778229,0.0608599,0.100085,0.0649408,0.05315,0.00445003,0.00414781,0.0501475,0.12283,0.0190545,0.0164902,0.00299622,0.0351112,0.0224928,0.0247467,0.0171672,0.0613046,0,0
934,0.0516254,0.0195767,0.0135002,0.0373142,0.0811253,0.113885,0.121052,0.0696975,0.0696992,0.0174372,0.0252609,0.0218804,0.0699039,0.019744,0.0129548,0.00482644,0.0957343,0.0669879,0.0622115,0.00795465,0.0461237,0.0774072,0.0775428,0.0608969,0.100462,0.0655926,0.0531872,0.00444545,0.00416306,0.0502763,0.122679,0.019127,0.0166117,0.00308652,0.0350831,0.0231792,0.0253352,0.0169437,0.0612125,0,0
935,0.0514974,0.0194881,0.0135281,0.0373628,0.0816855,0.113955,0.121755,0.0693867,0.0699331,0.0174429,0.0252968,0.0218713,0.0697233,0.0197843,0.0129738,0.00493053,0.0959117,0.0670611,0.0622287,0.00798995,0.0461298,0.0773033,0.0773314,0.0609269,0.100788,0.0661076,0.0533141,0.00444639,0.004182,0.0503831,0.122553,0.019194,0.0167181,0.00316244,0.0351629,0.0237049,0.025823,0.0168921,0.0611387,0,0
936,0.0513622,0.0193944,0.0135494,0.0374076,0.0821122,0.114001,0.122335,0.0690735,0.0701343,0.017494,0.0253267,0.0218608,0.0695435,0.019819,0.0129967,0.00500828,0.0960455,0.0671488,0.0623094,0.0080167,0.0461382,0.0772103,0.0771922,0.0609662,0.101062,0.0664221,0.0534185,0.0044447,0.00420688,0.0504465,0.12244,0.0192524,0.0167676,0.00322648,0.0352379,0.0239968,0.0261694,0.0169562,0.0611061,0,0
937,0.0512247,0.0192984,0.0135756,0.0374366,0.0824908,0.114019,0.122827,0.0687893,0.0702764,0.0175264,0.0253557,0.0218469,0.0693427,0.0198465,0.0130271,0.00505828,0.0961481,0.0672473,0.0624074,0.00802649,0.0461455,0.0771447,0.0771175,0.0610214,0.101313,0.0665156,0.0534789,0.00444172,0.00422393,0.050474,0.122349,0.0192936,0.0168087,0.00327277,0.0352953,0.0240631,0.0263536,0.0170459,0.0610243,0,0
938,0.0511059,0.0192069,0.013597,0.037448,0.0827993,0.113992,0.123211,0.0685584,0.07035,0.0175457,0.0253808,0.0218467,0.0691445,0.0198597,0.0130383,0.00509483,0.0962101,0.0673498,0.062492,0.00802143,0.0461341,0.0770887,0.0771089,0.0611014,0.101511,0.0663935,0.0535129,0.00443397,0.00421936,0.0504855,0.122273,0.0193147,0.0168455,0.00328795,0.0353879,0.0239408,0.0263927,0.0171194,0.0609106,0,0
939,0.0510403,0.0191286,0.013609,0.0374596,0.0830259,0.113916,0.123481,0.068323,0.0703879,0.0175668,0.0253903,0.0218571,0.0689752,0.0198674,0.0130332,0.00511633,0.0962081,0.067454,0.062568,0.00800786,0.046123,0.0770369,0.0771379,0.0612103,0.101652,0.0660583,0.0535607,0.00442368,0.00420124,0.0504749,0.122221,0.0193284,0.0168505,0.00328347,0.0355378,0.0236349,0.0262953,0.0171767,0.0607801,0,0
940,0.0510289,0.0190693,0.0136143,0.0374658,0.0831821,0.11383,0.123638,0.0680513,0.0703937,0.0175849,0.0253861,0.0218526,0.0688422,0.019865,0.0130205,0.00511317,0.0961507,0.0675447,0.0626148,0.00798101,0.0461062,0.0770051,0.0771963,0.0613498,0.101733,0.0655651,0.0536124,0.0044195,0.00418447,0.0504478,0.122197,0.0193313,0.0168218,0.00326526,0.0357239,0.0232017,0.0260852,0.0172122,0.0606655,0,0
941,0.0510423,0.0190221,0.013609,0.0374497,0.0832786,0.113739,0.123684,0.0677071,0.0703581,0.0175941,0.0253763,0.0218356,0.0687343,0.0198462,0.0130018,0.00509482,0.0960419,0.0676116,0.0626394,0.00795034,0.0460792,0.076989,0.0772615,0.0615211,0.101783,0.0649831,0.053654,0.00442049,0.00416857,0.0504028,0.122191,0.0193201,0.0167742,0.00323586,0.0359254,0.0226908,0.0257983,0.0172063,0.0605876,0,0
942,0.0510677,0.0189973,0.0135948,0.0374147,0.0833229,0.11362,0.123658,0.0672964,0.0702793,0.0175977,0.0253602,0.0218123,0.0686418,0.0198032,0.0129778,0.00506248,0.095896,0.0676569,0.0626655,0.00791878,0.0460452,0.0769941,0.0773316,0.0616979,0.101784,0.0643568,0.0536964,0.00442062,0.00415501,0.0503433,0.122195,0.0192941,0.0167216,0.0032,0.0361304,0.0221705,0.0254733,0.0171754,0.0605449,0,0
943,0.0510863,0.0189809,0.0135776,0.0373624,0.0833441,0.113482,0.123579,0.0668437,0.0701703,0.0175989,0.0253491,0.0217709,0.0685517,0.0197664,0.0129522,0.00501936,0.0957078,0.0676732,0.0626978,0.00787718,0.0460132,0.0770143,0.077395,0.0618817,0.101783,0.0637193,0.0537444,0.00441482,0.00414089,0.0502687,0.122209,0.0192547,0.0166609,0.00315801,0.0363271,0.0217148,0.0251458,0.0171353,0.0605248,0,0
944,0.0510943,0.0189488,0.0135535,0.0372974,0.0833585,0.113326,0.123458,0.0663118,0.0700311,0.0175934,0.0253401,0.0217141,0.0684652,0.019739,0.0129353,0.00498157,0.0954982,0.0676719,0.0627111,0.0078412,0.0459768,0.0770363,0.0774549,0.0620624,0.10174,0.0630914,0.0538106,0.00440462,0.00413059,0.0501805,0.122237,0.0192001,0.0166104,0.00311519,0.0365126,0.0213469,0.0248488,0.0171022,0.0605257,0,0
945,0.0511129,0.0189056,0.013525,0.0372168,0.0833631,0.11318,0.123305,0.065709,0.0698892,0.0175875,0.0253315,0.0216681,0.0683891,0.0197081,0.0129059,0.0049381,0.0952742,0.067677,0.0627323,0.00780499,0.0459213,0.077046,0.0775316,0.0622419,0.101654,0.0624893,0.053895,0.00439323,0.00411551,0.0500894,0.122277,0.0191429,0.0165684,0.00306882,0.036684,0.0210753,0.0246107,0.0170792,0.0605389,0,0
946,0.051148,0.0188631,0.0135074,0.0371242,0.0833671,0.113059,0.123116,0.0650365,0.06978,0.0175741,0.0253072,0.0216065,0.0683338,0.0196663,0.0128781,0.00489131,0.0950488,0.0676843,0.0627416,0.00777099,0.0458528,0.0770534,0.0776091,0.0624178,0.101533,0.0619347,0.0539848,0.00438118,0.00409728,0.0499988,0.122312,0.01908,0.0165227,0.00302566,0.0368457,0.0209202,0.0244522,0.0170566,0.0605485,0,0
947,0.0512102,0.0188191,0.0134919,0.0370197,0.0833644,0.112959,0.122902,0.0642382,0.0697184,0.0175643,0.0252752,0.0215408,0.0682766,0.0196118,0.0128408,0.00483912,0.0948236,0.067679,0.0625639,0.00774362,0.0457861,0.0770528,0.07768,0.0626082,0.101395,0.0614458,0.0540566,0.0043598,0.00408278,0.049902,0.122345,0.0190037,0.0164796,0.0029872,0.037023,0.0208683,0.0243785,0.0169994,0.0605603,0,0
948,0.0512702,0.0187779,0.0134659,0.0369126,0.0833412,0.112877,0.12265,0.0632976,0.0695915,0.0175675,0.0252382,0.0214769,0.0682212,0.0195545,0.0127942,0.00479573,0.0946078,0.0676543,0.062361,0.00771666,0.0457261,0.0770364,0.0777526,0.0628159,0.101217,0.0610181,0.0541438,0.00433154,0.00406446,0.0497903,0.122385,0.0189236,0.0164351,0.00295859,0.0372265,0.0209248,0.0244159,0.0169465,0.0605719,0,0
949,0.0513272,0.018741,0.0134452,0.0368017,0.0833288,0.112818,0.122385,0.0621225,0.0694726,0.0175565,0.02519,0.0214078,0.0681712,0.0195076,0.0127514,0.00475449,0.0944086,0.0675953,0.0621839,0.00769421,0.0456592,0.0770196,0.0778368,0.0630445,0.100998,0.0606633,0.0542707,0.00430733,0.00404018,0.0496731,0.122432,0.0188387,0.0163846,0.00293028,0.0374184,0.0210831,0.0245695,0.0170173,0.0605737,0,0
950,0.0513882,0.018709,0.0134241,0.036688,0.0833619,0.112814,0.122121,0.0606301,0.0694025,0.0175388,0.0251569,0.0213366,0.0681293,0.0194558,0.0127153,0.00471994,0.0942293,0.0675285,0.0619988,0.00768241,0.0455714,0.0770142,0.0779228,0.0632952,0.100751,0.0604055,0.0544289,0.00427593,0.00401953,0.0495674,0.122483,0.0187663,0.0163286,0.00290959,0.0375915,0.0213879,0.0248214,0.017262,0.0605894,0,0
951,0.0514574,0.0186641,0.0134046,0.0365795,0.0834276,0.112897,0.121866,0.0588997,0.0693666,0.0175321,0.025136,0.0212576,0.0680853,0.0193994,0.0126797,0.00468946,0.0940855,0.0674798,0.061815,0.0076687,0.0454641,0.0770226,0.0779867,0.0635525,0.100498,0.060274,0.054597,0.00423988,0.0040087,0.0494547,0.122537,0.0187154,0.016284,0.00290041,0.0377473,0.0218637,0.0251363,0.0173315,0.060602,0,0
952,0.0515253,0.018598,0.0133924,0.0364713,0.083389,0.113044,0.121607,0.0570001,0.0693642,0.0175346,0.025114,0.0211776,0.0679742,0.0193424,0.0126389,0.00466692,0.0939891,0.0674528,0.0616646,0.00765972,0.0453708,0.0770376,0.0780377,0.0638064,0.100221,0.0602577,0.0547819,0.00420109,0.00400533,0.0493432,0.122585,0.0186695,0.0162333,0.00289195,0.0379175,0.0224999,0.0255236,0.0172871,0.0606062,0,0
953,0.0515917,0.0185235,0.0133797,0.036366,0.0833626,0.113228,0.121342,0.055034,0.0694054,0.0175293,0.0250967,0.0211053,0.0677774,0.0192707,0.0125892,0.00464921,0.0939447,0.0674441,0.0615949,0.00767041,0.0452908,0.0770563,0.0780893,0.0640462,0.0999216,0.0602726,0.0549929,0.00416238,0.00399164,0.0492388,0.122637,0.018611,0.0161689,0.0029007,0.0380999,0.0232241,0.0259734,0.0173083,0.0606113,0,0
954,0.0516591,0.0184629,0.0133571,0.0362623,0.0833885,0.113457,0.121085,0.0531536,0.0694887,0.0175148,0.0250762,0.0210336,0.0677673,0.0191949,0.0125481,0.00463562,0.0939472,0.0674595,0.0616375,0.00768448,0.0452063,0.0770726,0.0781305,0.0643016,0.0995822,0.0600646,0.0552113,0.00411938,0.00397522,0.0491347,0.122698,0.01855,0.016119,0.0029134,0.0382874,0.023974,0.0264677,0.0174507,0.0606247,0,0
955,0.0517172,0.0184363,0.0133426,0.0361614,0.0834398,0.113728,0.120838,0.0513705,0.0696089,0.0174981,0.0250604,0.0209662,0.067939,0.0191228,0.0125175,0.00462698,0.0939823,0.067485,0.0617021,0.00769365,0.0451338,0.0770861,0.07815,0.0645729,0.0992258,0.0595885,0.0554311,0.00407082,0.00396496,0.0490441,0.122781,0.0184975,0.0160748,0.00293092,0.0384745,0.0247327,0.0269457,0.0174831,0.0606392,0,0
956,0.0517715,0.01844,0.0133338,0.0360702,0.0835122,0.113976,0.120599,0.0496672,0.0697282,0.0174968,0.025049,0.0208992,0.0680568,0.0190618,0.0124852,0.00463048,0.0940415,0.0675335,0.0616976,0.00771173,0.0450645,0.0770927,0.0781613,0.0648365,0.0988386,0.0588076,0.0556431,0.00402,0.00394937,0.0489715,0.122874,0.0184667,0.0160306,0.002955,0.0386333,0.0254819,0.0273729,0.0174638,0.0606459,0,0
957,0.0518184,0.0184481,0.0133327,0.0359912,0.0836066,0.114156,0.120356,0.0481062,0.0698243,0.0174966,0.0250401,0.0208286,0.0681281,0.0189985,0.0124515,0.0046398,0.0941046,0.0676103,0.061713,0.00773439,0.0449962,0.0771017,0.0781689,0.0650658,0.0984858,0.0576407,0.0558463,0.00396485,0.00393982,0.048919,0.122964,0.0184438,0.0159952,0.00299314,0.0387265,0.0262035,0.0276938,0.0174359,0.0606411,0,0
958,0.0518565,0.0184527,0.0133305,0.035921,0.0836027,0.11429,0.120138,0.0466325,0.0699059,0.0174986,0.0250281,0.0207578,0.0682054,0.0189294,0.0124203,0.00464827,0.0941639,0.0676929,0.061798,0.00775649,0.0449293,0.0771141,0.0781603,0.0652631,0.098149,0.0560591,0.0560373,0.00391603,0.00393492,0.0488781,0.123051,0.0184322,0.0159598,0.00302922,0.0387415,0.0268093,0.0279597,0.0173344,0.060636,0,0
959,0.0518894,0.0184521,0.0133205,0.0358513,0.083606,0.1144,0.119939,0.0452486,0.0699817,0.0175044,0.0250196,0.0206774,0.0682928,0.0188715,0.0123791,0.0046622,0.0941956,0.067756,0.0619184,0.00778345,0.0448573,0.0771299,0.0781284,0.0654688,0.0978119,0.0541284,0.0562199,0.00386766,0.00392736,0.0488424,0.123129,0.0184201,0.0159211,0.00306765,0.0388553,0.0272708,0.0281837,0.017117,0.0606234,0,0
960,0.0518971,0.0184554,0.0133128,0.0357809,0.0836226,0.114471,0.119766,0.0439893,0.0700314,0.017509,0.0250081,0.0205837,0.0683851,0.0188274,0.0123312,0.00467843,0.0941903,0.0678201,0.0620509,0.00780258,0.0447848,0.0771407,0.0780668,0.0656936,0.0974878,0.0517307,0.0563958,0.00381854,0.00391931,0.048822,0.123198,0.0184135,0.0158866,0.00310264,0.0390672,0.027606,0.0284075,0.0170279,0.0606052,0,0
961,0.0519002,0.0184577,0.0133064,0.0357273,0.0836484,0.114498,0.119623,0.0428818,0.0700425,0.0175014,0.0249955,0.0205008,0.0684711,0.0187938,0.0122893,0.0046926,0.0941468,0.0678708,0.0621706,0.00781371,0.0447166,0.0771307,0.0779984,0.0659106,0.0971993,0.0489034,0.0565476,0.00376552,0.00392082,0.0488123,0.12326,0.0184136,0.0158658,0.00313961,0.0392145,0.0278186,0.028652,0.0170264,0.0605818,0,0
962,0.0518977,0.0184509,0.0133014,0.0356861,0.0836859,0.114481,0.119507,0.041887,0.0700174,0.0174934,0.0249938,0.0204223,0.068548,0.0187591,0.0122542,0.00471285,0.0940844,0.0678929,0.0621717,0.00782235,0.0446617,0.0770926,0.0779091,0.066113,0.0969259,0.0457202,0.056674,0.00372439,0.00392026,0.0488159,0.123314,0.0184309,0.0158514,0.00317376,0.0393094,0.0279781,0.0287397,0.0170371,0.0605522,0,0
963,0.0518882,0.018453,0.0132824,0.0356529,0.0837285,0.114428,0.119419,0.0410478,0.0699516,0.017488,0.0249954,0.020349,0.0686003,0.0187283,0.0122379,0.00472852,0.0940405,0.067938,0.0621642,0.00784768,0.0445962,0.0770336,0.0778119,0.0662938,0.0966712,0.0422411,0.0567906,0.0036985,0.00392693,0.0488273,0.123345,0.0184601,0.0158391,0.0032055,0.0393969,0.0281317,0.0288032,0.0170253,0.0605141,0,0
964,0.0518787,0.0184644,0.0132651,0.0356301,0.0837972,0.11436,0.119361,0.0403682,0.0698296,0.017484,0.024994,0.0202692,0.0685737,0.0187009,0.0122217,0.00473832,0.094016,0.0679485,0.0621583,0.00786186,0.0445194,0.076961,0.0777094,0.0664435,0.0964531,0.0385754,0.056926,0.00367704,0.00392842,0.0488364,0.12335,0.0184944,0.0158218,0.00323769,0.0394814,0.0283152,0.0290398,0.0170023,0.060466,0,0
965,0.0518635,0.018483,0.0132468,0.0356073,0.0838733,0.114291,0.119329,0.0398579,0.0697168,0.0174684,0.0249943,0.0201931,0.0684464,0.0186724,0.012184,0.00473795,0.0939953,0.0679279,0.0621438,0.00786873,0.044447,0.076863,0.07761,0.0665485,0.0962508,0.0348711,0.057091,0.0036616,0.00391716,0.0488356,0.123358,0.0185322,0.0158072,0.00326252,0.0395571,0.0285693,0.0294532,0.0169756,0.0604142,0,0
966,0.0518322,0.018487,0.0132173,0.0355816,0.0839624,0.114234,0.119321,0.0395792,0.0696177,0.0174453,0.0249825,0.0201156,0.0683901,0.0186508,0.012134,0.00474176,0.0939847,0.067888,0.0621097,0.00787907,0.044391,0.0767704,0.0775064,0.0666173,0.0960502,0.0313512,0.0572416,0.00362213,0.00391039,0.0488357,0.123375,0.0185606,0.0157891,0.0032725,0.0396269,0.0288688,0.0298391,0.0169549,0.0603504,0,0
967,0.0517916,0.0184735,0.0131912,0.0355566,0.084043,0.114197,0.119341,0.039626,0.0695728,0.0174263,0.024959,0.0200325,0.0683958,0.0186298,0.0120877,0.00474228,0.0939757,0.0678443,0.0620656,0.00788599,0.0443387,0.0767094,0.0774012,0.0666824,0.0958551,0.0282633,0.0574123,0.00359105,0.00391164,0.0488276,0.123389,0.0185837,0.0157725,0.00327591,0.0397006,0.0291685,0.0300999,0.0169434,0.0602693,0,0
968,0.0517482,0.0184678,0.0131599,0.0355228,0.084129,0.114156,0.119372,0.040038,0.0695663,0.0174038,0.0249326,0.019942,0.0684157,0.0185915,0.0120421,0.00473749,0.0939769,0.0678123,0.0620328,0.00787957,0.0442826,0.0766959,0.0772905,0.0667584,0.0956541,0.0258171,0.0576006,0.00356518,0.00392044,0.0488119,0.123414,0.0186026,0.0157553,0.00328231,0.03977,0.0294217,0.0302224,0.0169087,0.0601882,0,0
969,0.0517176,0.0184797,0.0131192,0.0354814,0.0842376,0.114083,0.119409,0.0407887,0.0695158,0.017364,0.0249076,0.0198593,0.06848,0.0185409,0.01199,0.00472689,0.0939675,0.0677926,0.0620041,0.0078736,0.0442221,0.076716,0.077175,0.0668562,0.0954674,0.0241659,0.0577916,0.00354751,0.00393128,0.0487941,0.123457,0.0186107,0.0157362,0.00327891,0.0398208,0.0295692,0.0301475,0.0168593,0.0601212,0,0
970,0.051708,0.0184982,0.0130761,0.035431,0.0843535,0.113955,0.11945,0.0418542,0.0694345,0.0173308,0.0248742,0.0197792,0.0686274,0.0184912,0.0119407,0.00471652,0.0939425,0.0677637,0.0620174,0.00787265,0.0441741,0.0767639,0.0770444,0.0669911,0.0952888,0.0232575,0.0579522,0.00354121,0.00394657,0.0487673,0.123516,0.0186126,0.0157066,0.00326086,0.0398796,0.0295076,0.0298335,0.0168562,0.0600795,0,0
971,0.0517024,0.0185317,0.0130243,0.0353694,0.0844764,0.113777,0.119504,0.0431411,0.0693419,0.0172912,0.024829,0.0196995,0.0686986,0.0184245,0.011873,0.00470614,0.0939011,0.0676866,0.0621354,0.00786745,0.0441286,0.0768319,0.0768889,0.0671501,0.09507,0.0229642,0.0580805,0.00354113,0.00395538,0.0487296,0.123577,0.0186236,0.0156811,0.00324383,0.0399529,0.02921,0.0294239,0.0169685,0.0600636,0,0
972,0.0517085,0.0185815,0.0129705,0.0353045,0.0845744,0.113551,0.119573,0.0447085,0.0691901,0.0172565,0.0247815,0.0196134,0.0687221,0.0183498,0.0117979,0.00469621,0.0938643,0.0675622,0.062327,0.00786192,0.0440742,0.0769043,0.0767282,0.0672963,0.0948378,0.0230853,0.0581782,0.00354382,0.00396281,0.0486905,0.123627,0.0186452,0.0156542,0.0032216,0.0400277,0.0287537,0.0289696,0.0171529,0.0600643,0,0
973,0.0517175,0.0186303,0.0129141,0.0352355,0.0846448,0.113291,0.119644,0.0464528,0.069019,0.0172208,0.0247369,0.0195178,0.0687278,0.0182773,0.0117297,0.00468707,0.0938226,0.0674381,0.0625078,0.00785405,0.0440141,0.07696,0.0766274,0.0674201,0.094611,0.02345,0.0582658,0.00352567,0.00396238,0.0486501,0.123655,0.0186565,0.0156227,0.00320199,0.0400553,0.0282008,0.028508,0.017061,0.060081,0,0
974,0.0517029,0.0186662,0.0128586,0.0351623,0.0846979,0.11302,0.119707,0.0481733,0.0688877,0.0171721,0.0246879,0.0194223,0.0687407,0.0182016,0.0116617,0.0046903,0.0937777,0.0673249,0.0626619,0.00783349,0.0439519,0.0769845,0.0765719,0.0675228,0.0943857,0.0238696,0.0583109,0.00351539,0.00395948,0.0486145,0.123648,0.0186676,0.0155826,0.00319057,0.0399821,0.0275894,0.0281041,0.0169634,0.0600877,0,0
975,0.051647,0.0186667,0.0128035,0.035096,0.0847425,0.112754,0.119753,0.0497274,0.0687814,0.0171109,0.0246442,0.0193293,0.0687443,0.0181322,0.011578,0.0047009,0.0937365,0.0672161,0.0628501,0.00782917,0.0438894,0.0769747,0.0764337,0.0675769,0.0941518,0.0242209,0.0583218,0.0035113,0.00396383,0.0485858,0.123606,0.0186843,0.0155483,0.00318344,0.0398125,0.0270878,0.0277523,0.0169178,0.0600814,0,0
976,0.0515732,0.0186446,0.0127424,0.0350399,0.0847711,0.11252,0.119795,0.0511224,0.0686504,0.0170427,0.0246033,0.0192344,0.0687302,0.0180691,0.0114998,0.00471623,0.0937182,0.0671433,0.0629842,0.00784053,0.0438285,0.0769276,0.0762292,0.0675439,0.0939361,0.0244458,0.0582941,0.00350831,0.00396793,0.0485577,0.123518,0.0186995,0.0155228,0.00318949,0.0395667,0.0267566,0.0275522,0.016881,0.0600821,0,0
977,0.0514866,0.0186173,0.0126911,0.0349831,0.084802,0.112314,0.119834,0.0523625,0.0685232,0.0170172,0.0245629,0.0191465,0.0687082,0.0180121,0.0114194,0.00473514,0.093718,0.06708,0.0630494,0.00785656,0.0437752,0.0768418,0.0759793,0.067407,0.0937414,0.0245073,0.0582173,0.00350922,0.00398198,0.0485348,0.123404,0.0187204,0.0155056,0.00320401,0.0392703,0.026575,0.0274094,0.0168268,0.0600951,0,0
978,0.0513837,0.0185873,0.0126439,0.0349294,0.0848241,0.112117,0.119853,0.0534302,0.0684365,0.0169758,0.0245149,0.0190706,0.0686781,0.0179609,0.0113484,0.00476828,0.0937204,0.0670263,0.0631235,0.00786536,0.0437259,0.0767248,0.0756491,0.0671959,0.0935428,0.0244847,0.0580926,0.00351617,0.00401227,0.0485207,0.123268,0.0187404,0.0154899,0.00321371,0.0389338,0.0264948,0.0273297,0.0167653,0.0600761,0,0
979,0.0512718,0.0185428,0.0125955,0.0348876,0.0848426,0.111935,0.119851,0.0543398,0.0683557,0.016915,0.0244657,0.0189949,0.0686505,0.0179138,0.0112736,0.00480874,0.0937426,0.0670094,0.0631797,0.00787643,0.0436818,0.0765887,0.0753575,0.066933,0.0933135,0.0243595,0.0579519,0.00353781,0.0040438,0.0485147,0.12311,0.018766,0.0154733,0.00322268,0.03853,0.0265418,0.0273712,0.0167005,0.0600274,0,0
980,0.051152,0.0184961,0.0125484,0.0348478,0.0848328,0.111805,0.119822,0.0551378,0.068261,0.0168604,0.0244191,0.0189135,0.0686264,0.0178597,0.0112025,0.00484092,0.093804,0.0669851,0.0631649,0.0078931,0.0436438,0.0764659,0.0750735,0.0666431,0.093049,0.0241589,0.0578164,0.003561,0.00404284,0.0485104,0.122949,0.018784,0.0154594,0.00323546,0.0381112,0.0266914,0.0275206,0.0166187,0.0599535,0,0
